operation_id,container_id,operation_type,location_id,resource_id,planned_start,planned_end,due_time,lateness_minutes,dependencies,critical_path_minutes
WDMU0000026:DELIVERY,WDMU0000026,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T15:47:00,2026-06-10T16:19:00,2026-06-10T16:42:00,0,"[""WDMU0000026:DRAY_OUT""]",32
MWJU0000030:DRAY_OUT,MWJU0000030,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T15:51:00,2026-06-10T17:08:00,2026-06-10T14:06:00,182,"[""MWJU0000030:OUTBOUND""]",122
SGWU0000004:CROSSDOCK,SGWU0000004,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T16:07:00,2026-06-10T17:38:00,2026-06-09T14:30:00,1628,"[""SGWU0000004:RECEIVE""]",225
TCBU0000087:OUTBOUND,TCBU0000087,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T16:07:00,2026-06-10T16:45:00,2026-06-11T13:48:00,0,"[""TCBU0000087:CROSSDOCK""]",131
JWJU0000053:DRAY_OUT,JWJU0000053,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T16:15:00,2026-06-10T17:57:00,2026-06-11T04:24:00,0,"[""JWJU0000053:OUTBOUND""]",126
XXXU0000029:DELIVERY,XXXU0000029,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T16:28:00,2026-06-10T16:58:00,2026-06-10T20:00:00,0,"[""XXXU0000029:DRAY_OUT""]",30
RVZU0000090:OUTBOUND,RVZU0000090,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T16:38:00,2026-06-10T17:12:00,2026-06-10T17:06:00,6,"[""RVZU0000090:CROSSDOCK""]",123
YQDU0000088:CROSSDOCK,YQDU0000088,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T16:38:00,2026-06-10T18:13:00,2026-06-11T13:54:00,0,"[""YQDU0000088:RECEIVE""]",212
TCBU0000087:DRAY_OUT,TCBU0000087,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T16:45:00,2026-06-10T17:52:00,2026-06-11T13:48:00,0,"[""TCBU0000087:OUTBOUND""]",93
UBJU0000070:DELIVERY,UBJU0000070,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T16:52:00,2026-06-10T17:23:00,2026-06-10T09:06:00,497,"[""UBJU0000070:DRAY_OUT""]",31
ARGU0000002:OUTBOUND,ARGU0000002,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T16:54:00,2026-06-10T17:43:00,2026-06-10T13:18:00,265,"[""ARGU0000002:CROSSDOCK""]",143
WQDU0000104:CROSSDOCK,WQDU0000104,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T16:54:00,2026-06-10T18:23:00,2026-06-11T08:30:00,0,"[""WQDU0000104:RECEIVE""]",211
ABPU0000080:DELIVERY,ABPU0000080,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T17:02:00,2026-06-10T17:42:00,2026-06-11T04:06:00,0,"[""ABPU0000080:DRAY_OUT""]",40
NGRU0000012:OUTBOUND,NGRU0000012,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T17:06:00,2026-06-10T17:41:00,2026-06-10T09:18:00,503,"[""NGRU0000012:STORAGE_PICK""]",124
YKEU0000110:CROSSDOCK,YKEU0000110,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T17:06:00,2026-06-10T18:49:00,2026-06-11T00:06:00,0,"[""YKEU0000110:RECEIVE""]",223
MWJU0000030:DELIVERY,MWJU0000030,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T17:08:00,2026-06-10T17:53:00,2026-06-10T14:06:00,227,"[""MWJU0000030:DRAY_OUT""]",45
RVZU0000090:DRAY_OUT,RVZU0000090,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T17:12:00,2026-06-10T18:09:00,2026-06-10T17:06:00,63,"[""RVZU0000090:OUTBOUND""]",89
KUKU0000094:CROSSDOCK,KUKU0000094,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T17:38:00,2026-06-10T19:02:00,2026-06-11T13:30:00,0,"[""KUKU0000094:RECEIVE""]",222
SGWU0000004:OUTBOUND,SGWU0000004,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T17:38:00,2026-06-10T18:08:00,2026-06-09T14:30:00,1658,"[""SGWU0000004:CROSSDOCK""]",134
NGRU0000012:DRAY_OUT,NGRU0000012,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T17:41:00,2026-06-10T18:32:00,2026-06-10T09:18:00,554,"[""NGRU0000012:OUTBOUND""]",89
ARGU0000002:DRAY_OUT,ARGU0000002,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T17:43:00,2026-06-10T18:54:00,2026-06-10T13:18:00,336,"[""ARGU0000002:OUTBOUND""]",94
TCBU0000087:DELIVERY,TCBU0000087,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T17:52:00,2026-06-10T18:18:00,2026-06-11T13:48:00,0,"[""TCBU0000087:DRAY_OUT""]",26
JWJU0000053:DELIVERY,JWJU0000053,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T17:57:00,2026-06-10T18:21:00,2026-06-11T04:24:00,0,"[""JWJU0000053:DRAY_OUT""]",24
SGWU0000004:DRAY_OUT,SGWU0000004,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T18:08:00,2026-06-10T19:21:00,2026-06-09T14:30:00,1731,"[""SGWU0000004:OUTBOUND""]",104
RVZU0000090:DELIVERY,RVZU0000090,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T18:09:00,2026-06-10T18:41:00,2026-06-10T17:06:00,95,"[""RVZU0000090:DRAY_OUT""]",32
XREU0000022:CROSSDOCK,XREU0000022,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T18:13:00,2026-06-10T19:52:00,2026-06-10T00:18:00,1174,"[""XREU0000022:RECEIVE""]",204
YQDU0000088:OUTBOUND,YQDU0000088,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T18:13:00,2026-06-10T18:57:00,2026-06-11T13:54:00,0,"[""YQDU0000088:CROSSDOCK""]",117
LPRU0000047:CROSSDOCK,LPRU0000047,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T18:23:00,2026-06-10T19:32:00,2026-06-10T13:48:00,344,"[""LPRU0000047:RECEIVE""]",204
WQDU0000104:OUTBOUND,WQDU0000104,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T18:23:00,2026-06-10T18:48:00,2026-06-11T08:30:00,0,"[""WQDU0000104:CROSSDOCK""]",122
NGRU0000012:DELIVERY,NGRU0000012,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T18:32:00,2026-06-10T19:10:00,2026-06-10T09:18:00,592,"[""NGRU0000012:DRAY_OUT""]",38
WQDU0000104:DRAY_OUT,WQDU0000104,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T18:48:00,2026-06-10T20:04:00,2026-06-11T08:30:00,0,"[""WQDU0000104:OUTBOUND""]",97
YGUU0000052:CROSSDOCK,YGUU0000052,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T18:49:00,2026-06-10T20:34:00,2026-06-10T10:18:00,616,"[""YGUU0000052:RECEIVE""]",218
YKEU0000110:OUTBOUND,YKEU0000110,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T18:49:00,2026-06-10T19:15:00,2026-06-11T00:06:00,0,"[""YKEU0000110:CROSSDOCK""]",120
ARGU0000002:DELIVERY,ARGU0000002,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T18:54:00,2026-06-10T19:17:00,2026-06-10T13:18:00,359,"[""ARGU0000002:DRAY_OUT""]",23
YQDU0000088:DRAY_OUT,YQDU0000088,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T18:57:00,2026-06-10T19:50:00,2026-06-11T13:54:00,0,"[""YQDU0000088:OUTBOUND""]",73
KUKU0000094:OUTBOUND,KUKU0000094,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T19:02:00,2026-06-10T19:41:00,2026-06-11T13:30:00,0,"[""KUKU0000094:CROSSDOCK""]",138
OZRU0000016:CROSSDOCK,OZRU0000016,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T19:02:00,2026-06-10T20:38:00,2026-06-09T15:42:00,1736,"[""OZRU0000016:RECEIVE""]",214
YKEU0000110:DRAY_OUT,YKEU0000110,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T19:15:00,2026-06-10T20:23:00,2026-06-11T00:06:00,0,"[""YKEU0000110:OUTBOUND""]",94
SGWU0000004:DELIVERY,SGWU0000004,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T19:21:00,2026-06-10T19:52:00,2026-06-09T14:30:00,1762,"[""SGWU0000004:DRAY_OUT""]",31
LPRU0000047:OUTBOUND,LPRU0000047,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T19:32:00,2026-06-10T20:07:00,2026-06-10T13:48:00,379,"[""LPRU0000047:CROSSDOCK""]",135
LRUU0000076:CROSSDOCK,LRUU0000076,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T19:32:00,2026-06-10T20:19:00,2026-06-11T11:42:00,0,"[""LRUU0000076:RECEIVE""]",203
KUKU0000094:DRAY_OUT,KUKU0000094,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T19:41:00,2026-06-10T20:59:00,2026-06-11T13:30:00,0,"[""KUKU0000094:OUTBOUND""]",99
YQDU0000088:DELIVERY,YQDU0000088,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T19:50:00,2026-06-10T20:10:00,2026-06-11T13:54:00,0,"[""YQDU0000088:DRAY_OUT""]",20
PWJU0000060:CROSSDOCK,PWJU0000060,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T19:52:00,2026-06-10T20:54:00,2026-06-10T11:06:00,588,"[""PWJU0000060:RECEIVE""]",200
XREU0000022:OUTBOUND,XREU0000022,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T19:52:00,2026-06-10T20:25:00,2026-06-10T00:18:00,1207,"[""XREU0000022:CROSSDOCK""]",105
WQDU0000104:DELIVERY,WQDU0000104,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T20:04:00,2026-06-10T20:25:00,2026-06-11T08:30:00,0,"[""WQDU0000104:DRAY_OUT""]",21
LPRU0000047:DRAY_OUT,LPRU0000047,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T20:07:00,2026-06-10T21:04:00,2026-06-10T13:48:00,436,"[""LPRU0000047:OUTBOUND""]",100
KICU0000027:CROSSDOCK,KICU0000027,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T20:19:00,2026-06-10T21:37:00,2026-06-10T11:48:00,589,"[""KICU0000027:RECEIVE""]",199
LRUU0000076:OUTBOUND,LRUU0000076,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T20:19:00,2026-06-10T20:45:00,2026-06-11T11:42:00,0,"[""LRUU0000076:CROSSDOCK""]",156
YKEU0000110:DELIVERY,YKEU0000110,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T20:23:00,2026-06-10T20:49:00,2026-06-11T00:06:00,0,"[""YKEU0000110:DRAY_OUT""]",26
XREU0000022:DRAY_OUT,XREU0000022,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T20:25:00,2026-06-10T21:17:00,2026-06-10T00:18:00,1259,"[""XREU0000022:OUTBOUND""]",72
ERIU0000078:CROSSDOCK,ERIU0000078,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T20:34:00,2026-06-10T21:25:00,2026-06-10T05:54:00,931,"[""ERIU0000078:RECEIVE""]",210
YGUU0000052:OUTBOUND,YGUU0000052,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T20:34:00,2026-06-10T21:08:00,2026-06-10T10:18:00,650,"[""YGUU0000052:CROSSDOCK""]",113
OZRU0000016:OUTBOUND,OZRU0000016,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T20:38:00,2026-06-10T21:04:00,2026-06-09T15:42:00,1762,"[""OZRU0000016:CROSSDOCK""]",118
UUDU0000015:CROSSDOCK,UUDU0000015,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T20:38:00,2026-06-10T21:58:00,2026-06-09T20:36:00,1522,"[""UUDU0000015:RECEIVE""]",206
LRUU0000076:DRAY_OUT,LRUU0000076,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T20:45:00,2026-06-10T22:25:00,2026-06-11T11:42:00,0,"[""LRUU0000076:OUTBOUND""]",130
PWJU0000060:OUTBOUND,PWJU0000060,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T20:54:00,2026-06-10T21:21:00,2026-06-10T11:06:00,615,"[""PWJU0000060:CROSSDOCK""]",138
ZUUU0000098:CROSSDOCK,ZUUU0000098,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T20:54:00,2026-06-10T21:58:00,2026-06-11T14:54:00,0,"[""ZUUU0000098:RECEIVE""]",192
KUKU0000094:DELIVERY,KUKU0000094,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T20:59:00,2026-06-10T21:20:00,2026-06-11T13:30:00,0,"[""KUKU0000094:DRAY_OUT""]",21
LPRU0000047:DELIVERY,LPRU0000047,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T21:04:00,2026-06-10T21:47:00,2026-06-10T13:48:00,479,"[""LPRU0000047:DRAY_OUT""]",43
OZRU0000016:DRAY_OUT,OZRU0000016,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T21:04:00,2026-06-10T22:04:00,2026-06-09T15:42:00,1822,"[""OZRU0000016:OUTBOUND""]",92
YGUU0000052:DRAY_OUT,YGUU0000052,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T21:08:00,2026-06-10T22:00:00,2026-06-10T10:18:00,702,"[""YGUU0000052:OUTBOUND""]",79
XREU0000022:DELIVERY,XREU0000022,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T21:17:00,2026-06-10T21:37:00,2026-06-10T00:18:00,1279,"[""XREU0000022:DRAY_OUT""]",20
PWJU0000060:DRAY_OUT,PWJU0000060,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T21:21:00,2026-06-10T22:28:00,2026-06-10T11:06:00,682,"[""PWJU0000060:OUTBOUND""]",111
ERIU0000078:OUTBOUND,ERIU0000078,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T21:25:00,2026-06-10T21:54:00,2026-06-10T05:54:00,960,"[""ERIU0000078:CROSSDOCK""]",159
HEZU0000077:CROSSDOCK,HEZU0000077,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T21:25:00,2026-06-10T22:10:00,2026-06-10T23:48:00,0,"[""HEZU0000077:RECEIVE""]",206
KICU0000027:OUTBOUND,KICU0000027,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T21:37:00,2026-06-10T22:03:00,2026-06-10T11:48:00,615,"[""KICU0000027:CROSSDOCK""]",121
KYEU0000023:CROSSDOCK,KYEU0000023,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-10T21:37:00,2026-06-10T22:41:00,2026-06-10T12:24:00,617,"[""KYEU0000023:RECEIVE""]",189
ERIU0000078:DRAY_OUT,ERIU0000078,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T21:54:00,2026-06-10T23:31:00,2026-06-10T05:54:00,1057,"[""ERIU0000078:OUTBOUND""]",130
RYWU0000048:CROSSDOCK,RYWU0000048,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T21:58:00,2026-06-10T23:12:00,2026-06-11T01:54:00,0,"[""RYWU0000048:RECEIVE""]",200
UUDU0000015:OUTBOUND,UUDU0000015,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T21:58:00,2026-06-10T22:37:00,2026-06-09T20:36:00,1561,"[""UUDU0000015:CROSSDOCK""]",126
ZUUU0000098:OUTBOUND,ZUUU0000098,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T21:58:00,2026-06-10T22:33:00,2026-06-11T14:54:00,0,"[""ZUUU0000098:CROSSDOCK""]",128
YGUU0000052:DELIVERY,YGUU0000052,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T22:00:00,2026-06-10T22:27:00,2026-06-10T10:18:00,729,"[""YGUU0000052:DRAY_OUT""]",27
KICU0000027:DRAY_OUT,KICU0000027,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T22:03:00,2026-06-10T22:59:00,2026-06-10T11:48:00,671,"[""KICU0000027:OUTBOUND""]",95
OZRU0000016:DELIVERY,OZRU0000016,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T22:04:00,2026-06-10T22:36:00,2026-06-09T15:42:00,1854,"[""OZRU0000016:DRAY_OUT""]",32
HDGU0000119:CROSSDOCK,HDGU0000119,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T22:10:00,2026-06-10T23:06:00,2026-06-11T07:00:00,0,"[""HDGU0000119:RECEIVE""]",184
HEZU0000077:OUTBOUND,HEZU0000077,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T22:10:00,2026-06-10T22:43:00,2026-06-10T23:48:00,0,"[""HEZU0000077:CROSSDOCK""]",161
LRUU0000076:DELIVERY,LRUU0000076,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T22:25:00,2026-06-10T22:55:00,2026-06-11T11:42:00,0,"[""LRUU0000076:DRAY_OUT""]",30
PWJU0000060:DELIVERY,PWJU0000060,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T22:28:00,2026-06-10T23:12:00,2026-06-10T11:06:00,726,"[""PWJU0000060:DRAY_OUT""]",44
ZUUU0000098:DRAY_OUT,ZUUU0000098,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T22:33:00,2026-06-10T23:28:00,2026-06-11T14:54:00,0,"[""ZUUU0000098:OUTBOUND""]",93
UUDU0000015:DRAY_OUT,UUDU0000015,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T22:37:00,2026-06-10T23:42:00,2026-06-09T20:36:00,1626,"[""UUDU0000015:OUTBOUND""]",87
KYEU0000023:OUTBOUND,KYEU0000023,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T22:41:00,2026-06-10T23:23:00,2026-06-10T12:24:00,659,"[""KYEU0000023:CROSSDOCK""]",125
HEZU0000077:DRAY_OUT,HEZU0000077,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T22:43:00,2026-06-11T00:27:00,2026-06-10T23:48:00,39,"[""HEZU0000077:OUTBOUND""]",128
KICU0000027:DELIVERY,KICU0000027,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T22:59:00,2026-06-10T23:38:00,2026-06-10T11:48:00,710,"[""KICU0000027:DRAY_OUT""]",39
HDGU0000119:OUTBOUND,HDGU0000119,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T23:06:00,2026-06-10T23:33:00,2026-06-11T07:00:00,0,"[""HDGU0000119:CROSSDOCK""]",128
MNXU0000082:CROSSDOCK,MNXU0000082,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T23:06:00,2026-06-11T00:01:00,2026-06-11T00:18:00,0,"[""MNXU0000082:RECEIVE""]",182
HLJU0000021:CROSSDOCK,HLJU0000021,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T23:12:00,2026-06-11T00:14:00,2026-06-09T23:12:00,1502,"[""HLJU0000021:RECEIVE""]",175
RYWU0000048:OUTBOUND,RYWU0000048,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T23:12:00,2026-06-10T23:48:00,2026-06-11T01:54:00,0,"[""RYWU0000048:CROSSDOCK""]",126
KYEU0000023:DRAY_OUT,KYEU0000023,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T23:23:00,2026-06-11T00:15:00,2026-06-10T12:24:00,711,"[""KYEU0000023:OUTBOUND""]",83
ZUUU0000098:DELIVERY,ZUUU0000098,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T23:28:00,2026-06-11T00:06:00,2026-06-11T14:54:00,0,"[""ZUUU0000098:DRAY_OUT""]",38
ERIU0000078:DELIVERY,ERIU0000078,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T23:31:00,2026-06-11T00:04:00,2026-06-10T05:54:00,1090,"[""ERIU0000078:DRAY_OUT""]",33
HDGU0000119:DRAY_OUT,HDGU0000119,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T23:33:00,2026-06-11T00:42:00,2026-06-11T07:00:00,0,"[""HDGU0000119:OUTBOUND""]",101
UUDU0000015:DELIVERY,UUDU0000015,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T23:42:00,2026-06-11T00:04:00,2026-06-09T20:36:00,1648,"[""UUDU0000015:DRAY_OUT""]",22
RYWU0000048:DRAY_OUT,RYWU0000048,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T23:48:00,2026-06-11T00:49:00,2026-06-11T01:54:00,0,"[""RYWU0000048:OUTBOUND""]",90
HKYU0000092:CROSSDOCK,HKYU0000092,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-11T00:01:00,2026-06-11T01:04:00,2026-06-11T09:18:00,0,"[""HKYU0000092:RECEIVE""]",175
MNXU0000082:OUTBOUND,MNXU0000082,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-11T00:01:00,2026-06-11T00:28:00,2026-06-11T00:18:00,10,"[""MNXU0000082:CROSSDOCK""]",127
HLJU0000021:OUTBOUND,HLJU0000021,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-11T00:14:00,2026-06-11T00:47:00,2026-06-09T23:12:00,1535,"[""HLJU0000021:CROSSDOCK""]",113
MQLU0000105:CROSSDOCK,MQLU0000105,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-11T00:14:00,2026-06-11T01:17:00,2026-06-11T01:36:00,0,"[""MQLU0000105:RECEIVE""]",173
KYEU0000023:DELIVERY,KYEU0000023,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-11T00:15:00,2026-06-11T00:46:00,2026-06-10T12:24:00,742,"[""KYEU0000023:DRAY_OUT""]",31
HEZU0000077:DELIVERY,HEZU0000077,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-11T00:27:00,2026-06-11T00:51:00,2026-06-10T23:48:00,63,"[""HEZU0000077:DRAY_OUT""]",24
MNXU0000082:DRAY_OUT,MNXU0000082,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-11T00:28:00,2026-06-11T01:45:00,2026-06-11T00:18:00,87,"[""MNXU0000082:OUTBOUND""]",100
HDGU0000119:DELIVERY,HDGU0000119,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-11T00:42:00,2026-06-11T01:14:00,2026-06-11T07:00:00,0,"[""HDGU0000119:DRAY_OUT""]",32
HLJU0000021:DRAY_OUT,HLJU0000021,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-11T00:47:00,2026-06-11T01:44:00,2026-06-09T23:12:00,1592,"[""HLJU0000021:OUTBOUND""]",80
RYWU0000048:DELIVERY,RYWU0000048,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-11T00:49:00,2026-06-11T01:18:00,2026-06-11T01:54:00,0,"[""RYWU0000048:DRAY_OUT""]",29
HKYU0000092:OUTBOUND,HKYU0000092,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-11T01:04:00,2026-06-11T01:36:00,2026-06-11T09:18:00,0,"[""HKYU0000092:CROSSDOCK""]",112
MQLU0000105:OUTBOUND,MQLU0000105,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-11T01:17:00,2026-06-11T01:46:00,2026-06-11T01:36:00,10,"[""MQLU0000105:CROSSDOCK""]",110
HKYU0000092:DRAY_OUT,HKYU0000092,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-11T01:36:00,2026-06-11T02:32:00,2026-06-11T09:18:00,0,"[""HKYU0000092:OUTBOUND""]",80
HLJU0000021:DELIVERY,HLJU0000021,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-11T01:44:00,2026-06-11T02:07:00,2026-06-09T23:12:00,1615,"[""HLJU0000021:DRAY_OUT""]",23
MNXU0000082:DELIVERY,MNXU0000082,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-11T01:45:00,2026-06-11T02:08:00,2026-06-11T00:18:00,110,"[""MNXU0000082:DRAY_OUT""]",23
MQLU0000105:DRAY_OUT,MQLU0000105,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-11T01:46:00,2026-06-11T02:38:00,2026-06-11T01:36:00,62,"[""MQLU0000105:OUTBOUND""]",81
HKYU0000092:DELIVERY,HKYU0000092,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-11T02:32:00,2026-06-11T02:56:00,2026-06-11T09:18:00,0,"[""HKYU0000092:DRAY_OUT""]",24
MQLU0000105:DELIVERY,MQLU0000105,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-11T02:38:00,2026-06-11T03:07:00,2026-06-11T01:36:00,91,"[""MQLU0000105:DRAY_OUT""]",29
